Retailer,Machine ID,Address,Cities,Full Address,Longitude,Latitude
Harris Teeter,Q02058,Fort Mill,"Fort Mill, SC","500 Mercantile Pl, Fort Mill, SC",-80.9353753,35.0579914
Harris Teeter,Q02459,Fort Mill,"Fort Mill, SC","1750 SC-160, Fort Mill, SC",-80.9706308,35.0353706
Harris Teeter,Q02489,Fort Mill,"Fort Mill, SC","867 Stockbridge Dr, Fort Mill, SC",-80.9945751,35.062375
